How fast does the fastest car go ?,38
What is the highest mountain in the world ?,25
What arch can you see from the Place de la Concorde ?,16
Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?,4
How long should a person wash their hands before they are clean ?,28
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,16
Which is the wealthiest country in the world ?,19
How can I find a phone number of someone if I only know their email address ?,0
How can you contact play producers and promoters on-line ?,0
Who is the monarch of the United Kingdom ?,4
What is a fear of passing high objects ?,24
What do players try to do when the music stops in a game of musical chairs ?,12
What are the top ten most common girl names in the US ?,4
Why is black the color of mourning in the West ?,9
What is the rarest coin ?,14
What Judith Rossner novel was made into a film starring Diane Keaton ?,1
Which country is Australia 's largest export market ?,19
Where is the Kentucky Horse Park located ?,16
What is a fear of parasites ?,24
In what Olympic Games did Nadia Comaneci become popular ?,30
Who does data collection in tourism ?,4
What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,4
What is the leading pecan and peanut growing state ?,11
What does a nihilist believe in ?,12
What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?,12
In what sport are these following numbers relevant : 118 ` 126 ` 134 ` 142 ` 15 ` 158 ` 167 ` 177 ` and 19 ?,30
Who were the four famous founders of United Artists ?,4
What 2 statues did France give to other countries ?,1
What are amphibians ?,7
How many sperm cells are in an average ejaculation ?,13
Name the disposable razor that `` costs about 19 cents . '',27
How far do you have to run if you hit a home run ?,43
Who was the only U.S. President to wear a Nazi uniform ?,4
Woodrow Wilson served as president of what university ?,5
Where are the tropical rain forest distributions ?,16
What 's the nickname of oddsmaker Jimmy Snyder ?,4
What is the fear of being loved ?,24
What was the number of people that Randy Steven Craft was convicted of killing ?,37
What was Queen Victoria 's title regarding India ?,6
How is a hydrogen bomb different from a nuclear bomb ?,0
How far can a man travel in outer space ?,43
Where was Lincoln assassinated ?,16
What type of food makes you fat ?,18
What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?,24
What was the U.S. highway death toll in 1969 ?,13
What kind of animals are Dorsets ` Lincolns ` Oxfords and Southdowns ?,2
What are the shortest and the longest songs ever produced ?,1
What letter is to the right of K on a typewriter keyboard ?,15
What is the origin and the meaning of the name ` `` Hajo ? '',12
What is the plural of gulf ?,39
Whose autobiography is titled Yes I Can ?,4
What year did the United States pass the Copyright law ?,8
What percentage of Americans own their homes ?,41
What 's the first day of the week ?,8
What city was President William McKinley shot in ?,22
What city has the world 's longest subway system ?,22
Who claimed he killed 4 ` 280 buffalo as food for the crew building the Kansas Pacific Railway ?,4
What is Bombay duck ?,7
How many degrees cooler is the inside of a cucumber than the air outside ?,13
What double talking `` professor '' holds a doctorate in Nothing ?,4
What are the five most expensive cities in the world ?,22
What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?,4
How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?,13
What is a virtual IP address ?,7
What was the name of the cook on Rawhide ?,4
What county is Chicago in ?,16
What is the wingspan of a condor ?,43
What facial feature typically contains about 55 hairs ?,12
Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover ` and also granted 10-?? of all profits of his voyage .,4
How can I transport files from one computer to another ?,0
What 's the literary term for a play on words ?,21
What color were their horses ?,20
What does an average daycare provider get paid in New England ?,26
What author landed a 468-pound marlin without harness in the early 193 's ?,4
How many Americans fought for the British in the American Revolution ?,13
What kind of education do I need to become a flight attendant ?,14
What are the two languages of Malta ?,40
How many oceans are there and name them ?,13
What happened during the Blackhawk Indian war of 1832 ?,12
How many pairs of legs does a lobster have ?,13
What does the Latin ante mortem mean ?,7
What does the name Shawn mean ?,7
Where is the Danube ?,16
What lawyer won the largest divorce settlement ` $85 million ` in U.S. history for Sheika Dena Al-Farri ?,4
What do you call a group of geese ?,2
Who delivered his last newscast on March 6 ` 1981 ?,4
How many times has `` Louie ` Louie '' been recorded ?,13
How is Answers.com different from KnowPost.com ?,0
What is the longest place name in the U.S. ?,16
What percent liked Thatcher after she had been in power for a decade ?,41
Where does Buzz Aldrin want to build a permanent ` manned space station ?,16
What was Mel Gibson 's first movie ?,1
Why was the L.A. office of Shea and Gould closed ?,9
How do I start a bank ?,0
How do Ouija Boards work ?,0
What horse did Zorro ride ?,2
How do you get a broken cork out of a bottle ?,0
Where can I find correct tabs for Third Eye Blind songs ?,16
How do you determine heating requirements for your home ?,0
What former major-league left-handed baseball pitcher was known as `` Space Man '' ?,4
Which hair care product told us `` hate that gray ` wash it away '' ?,27
Why did the chicken cross the road ?,9
What was Michelangelo 's last name ?,4
Who is Barbara Jordan ?,34
Who was the Democratic nominee in the American presidential election ?,4
What was Connecticut 's first constitution called ?,1
What historical event happened in Dogtown in 1899 ?,10
What is being done about the millennium bug ?,7
What was the claim to fame of King Camp Gillette ?,9
What is the most common kind of skin cancer in the U.S. ?,24
What is Olestra ?,7
What Asian country has a bill of rights for cows ?,19
How many fingers are used to draw a bow ?,13
What are two plants that clothes are made from ?,31
When was Hurricane Hugo ?,8
What is the most heavily caffeinated soft drink ?,18
What President-to-be was the first member of Congress to enlist following the attack on Pearl Harbor ?,4
What was the price of Varian Associates ' vacuum products division ?,26
When was `` the Great Depression '' ?,8
What language is mostly spoken in Brazil ?,40
What college produced the most winning Super Bowl quarterbacks ?,5
How do you solve `` Rubik 's Cube '' ?,0
What is prepared mustard ?,7
What classical Spanish writer warned : `` All that glitters is not gold '' ?,4
What does `` antidisestablishmentarianism '' mean ?,7
What actor married John F. Kennedy 's sister ?,4
What does a topophobic actor suffer from ?,24
Who fired Maria Ybarra from her position in San Diego council ?,4
The italian artist ` Maurizio Pellegrin ` is how old ?,28
What type of hunting are retrievers used for ?,14
What is Colin Powell best known for ?,9
Who was the first black golfer to tee off in the Masters ?,4
What city is the setting for Puccini 's opera La Boheme ?,22
What U.S. President showed a fondness for munching on bee pollen bars ?,4
What is measured in curies ?,7
Whose cover is that of an employee of Universal Import and Export ?,4
What former president 's daughter has written a book titled Murder in the White House ?,4
What fictional character is known as the `` melancholy Dane '' ?,4
Italy is the largest producer of what ?,27
What longtime game show host dropped dead while jogging in Central Park in 1984 ?,4
What is the meaning of W.B. Yeat 's poem ` `` The Three Hermits ? '',7
Who were the `` filthiest people alive ? '',4
What infectious disease is the world 's deadliest ?,24
What is Spumante ?,7
In what year did Ireland elect its first woman president ?,8
What is an isthmus ?,7
What was the name of the orca that died of a fungal infection ?,2
Where is Mozambique located ?,16
What is Mississippi 's state animal ?,2
What 's the origin of the word ` news ' ?,12
What did Dan Aykroyd and John Belushi quit Saturday Night Live to become ?,14
How many months does a normal human pregnancy last ?,13
How do fuel injectors work ?,0
How can your school march in the Macy 's Thanksgiving Parade ?,0
What is the real name of disc jockey `` Wolfman Jack '' ?,4
What Italian liner was hijacked in 1985 ?,47
What city houses the U.S. headquarters of Procter and Gamble ?,22
What soap was touted as being `` for people who like people '' ?,27
How much was the minimum wage in 1991 ?,26
What does NAFTA stand for ?,3
Who invented silly putty ?,4
What new middle school was built in Philadelphia ` Pennsylvania last year ?,5
Who patented the first phonograph ?,4
What are some tips for building a fire in a fireplace ?,32
What do manatees eat ?,18
How do you say 2 in Latin ?,21
What were popular songs and types of songs in the 1920s ?,1
How many Vietnamese were there in the Soviet Union ?,13
What is November 's birthstone ?,14
What is a Certified Nurse Midwife ?,7
On average ` how many miles are there to the moon ?,13
Who created private detective Philip Marlowe ?,4
What Boris Pasternak book sold 5 ` 0 copies to become the fiction best-seller of 1958 ?,1
What is the origin of the expression `` tout de suite '' ?,12
What is the longest English word ?,39
What is the purpose of a car bra ?,9
What is D.B. Cooper known for ?,9
Who is Colin Powell ?,34
What species is a colt ?,2
What is the full name of the PLO ?,3
What is the smallest country in Africa ?,19
Who coined the term NN cyberspace `` in his novel NN Neuromancer '' ?,4
What age followed the Bronze Age ?,10
